"","KH","ATTITUDE_ENG.5","INTEREST_ENG.5","CLASSMATERELATION.5","CAMPUS_CONDITION.5","SATISIFACTION_LEARNING_MATH.5","STRATEGY_MATH.5","THR_MATH_NEW.5","PISA_12_ST81_ENG.5","THR_ENG_NEW.5","HOMEWOK_CORR_MATH","STRATEGE_ENG.5","SATISIFACTION_LEARNING_ENG.5","HOMEWOK_CORR_ENG.5","STUDYINTEREST_MATH.5","STEP_CLASSMATERELATION.5","PISA_12_ST81_MATH.5","MATH_ENG_STRESS_5","MANNERS.5","SOCIAL_MORALS.5","HARD_WORK.5","MP_ADD_5","SOLIDARITY_FRIENDSHIP.5","MORAL_DUTY.5","THRIFTY.5","AWARE.5","SENSE_HONOR.5","GRA_GEOMETRY.5","SELF_PROTECTION.5","ENG_LEVEL_5","ENG5","ENG_LEVE5_KNOWLEDGE_T1","ENG_LEVE5_KNOWLEDGE_T2","MATH_LEVE5_KNOWLEDGE_T1","MATH_LEVE5_KNOWLEDGE_T2","MATH5","MATH_LEVE5_THINKING_T2","MATH_LEVE5_THINKING_T1","ATTITUDE_ENG.9","INTEREST_ENG.9","CLASSMATERELATION.9","STUDYINTEREST_MATH.9","CAMPUS_CONDITION.9","STUDYATTITUDE_MATH_9","SATISIFACTION_LEARNING_MATH.9","STRATEGY_MATH.9","DISCLIMA","THR_MATH_NEW.9","PISA_12_ST81_ENG.9","THR_ENG_NEW.9","SATISIFACTION_LEARNING_ENG.9","STRATEGE_ENG.9","HOMEWOK_CORR_ENG.9","STEP_CLASSMATERELATION.9","PISA_12_ST81_MATH.9","MATH_ENG_STRESS_9","MANNERS.9","SOCIAL_MORALS.9","SENSE_HONOR.9","HARD_WORK.9","SOLIDARITY_FRIENDSHIP.9","MORAL_DUTY.9","THRIFTY.9","AWARE.9","MP_ADD_9","GRA_GEOMETRY.9","SELF_PROTECTION.9","ENG_LEVE9_KNOWLEDGE_T1","ENG_LEVE9_KNOWLEDGE_T2","ENG9","ENG_LEVEL_9","MATH9","MATH_LEVE9_THINKING_T1","MATH_LEVE9_THINKING_T2","MATH_LEVE9_KNOWLEDGE_T1","MATH_LEVE9_KNOWLEDGE_T2"
"340",1052080136,586.23,567.66,451.28,636.77,544.19,566.63,541.37,658.28,509.9,611.31,533.02,527.65,682.82,519.87,2,663,598.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,654.26,607.48,718.35,677.46,657.76,744.21,716.03,569.85,553.95,594.36,559.16,429.31,511.44,503.49,423.8,496.96,NA,470.92,NA,624.2,541.29,573.93,NA,3,465.97,601.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575.04,780.44,654.85,4,668.09,647.56,702.33,664.52,606.41
"341",1052080137,586.23,621.79,481.05,636.77,637.07,707.23,593.96,658.28,611.11,693.47,555.92,555.43,682.82,602.75,3,663,578.18,NA,NA,NA,406.95,NA,NA,NA,NA,NA,NA,NA,4,680.83,704.25,613.23,724.16,675.9,675.45,621.45,569.85,493.7,511.46,446.41,526.86,511.44,460.4,590.92,520.86,512.43,495.98,506.91,451.87,490.34,534.71,603.09,2,501.49,564.62,502.23,548.93,497.55,482.74,520.14,496.15,420.05,505.2,413.2,483.83,551.69,613.14,576.31,580.07,3,535,436.41,409.25,410.83,552
"342",1052080138,586.23,621.79,451.28,636.77,637.07,601.41,593.96,658.28,611.11,611.31,665.83,589.16,565.14,654.86,2,663,548.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,771.13,704.25,718.35,657.27,620.54,709.54,513.74,569.85,594.11,511.46,477.8,429.31,570.14,503.49,460.85,513.41,512.43,445.59,481.84,474.61,457.05,525.01,483.25,2,474.33,591.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.82,569.04,540.3,3,467.29,507.97,481.47,494.22,469.2
"343",1052080139,586.23,621.79,663.73,636.77,544.19,707.23,653.13,658.28,665.4,468.75,710.87,555.43,544.65,654.86,4,663,496.07,NA,NA,NA,452.74,NA,NA,NA,NA,NA,614.8,NA,4,654.26,662.82,613.23,657.27,675.9,755.76,621.45,569.85,594.11,544.23,477.8,577.04,619.15,503.49,460.85,513.41,601.97,524.8,506.91,627.57,422.62,590.68,603.09,2,474.33,538.63,525.23,635.19,588.3,449.35,520.14,547.54,472.91,627.39,474.6,552.71,551.69,663.23,716.14,686.41,4,668.09,608.73,702.33,627.24,657.71
"344",1052080140,586.23,621.79,408.57,636.77,449.28,516.1,449.98,496.59,565.71,693.47,555.92,503.13,617.38,415.22,1,484.71,526.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,604.64,575.82,718.35,657.27,675.9,755.76,621.45,569.85,447.75,578.24,437.79,475.7,492.97,460.4,496.39,465.17,601.97,555.81,NA,NA,552.52,497.19,454.22,2,618.67,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656.73,780.19,808.82,4,639.63,548.16,624.7,571.88,649.37
"345",1052080141,586.23,520.31,663.73,636.77,584.42,601.41,474.64,658.28,565.71,611.31,604.11,633.98,565.14,555.37,4,663,496.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,618.24,575.82,718.35,724.16,552.93,621.61,621.45,569.85,594.11,511.46,477.8,475.7,654.64,590.99,460.85,614.8,601.97,555.81,569.01,556.51,457.05,497.19,603.09,2,532.6,629.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.29,600.3,618.53,4,620.98,681.35,565.11,627.43,639.34
"346",1052080142,586.23,621.79,663.73,636.77,637.07,707.23,653.13,658.28,665.4,438.27,628.91,633.98,529.65,654.86,4,663,620.58,NA,NA,NA,490.47,NA,NA,NA,NA,NA,NA,NA,4,710.6,662.82,694.02,598.26,532.63,599.67,513.74,569.85,368.26,272.66,262.56,577.04,619.15,544.52,496.39,530.55,601.97,677,360.77,269.63,347.93,451.82,246.77,1,569.91,580.3,417.76,548.93,468.16,526.64,520.14,496.15,583.73,627.39,463.92,681.88,551.69,622.48,598.91,566,3,553.98,594.28,525.72,535.82,603.85
"347",1052090101,586.23,389.93,481.05,506.95,363.61,539.17,504.06,387.97,453,547.03,463.82,408.58,456.94,463.26,3,380.61,526.81,NA,NA,NA,539.14,NA,NA,NA,NA,NA,NA,NA,2,475.86,507.78,407.07,572.18,692.04,631.39,534.85,666.54,594.11,511.46,559.16,526.86,619.15,590.99,423.8,513.41,601.97,590.58,661.81,500.03,347.93,497.19,458.32,3,669.69,538.63,736.16,687.21,647.35,667.44,638.41,679.01,707.61,627.39,494.36,363.33,551.69,505.69,561.96,524.2,3,573.18,556.41,463.86,524.46,606.41
"348",1052090102,517.63,621.79,522.64,460.17,584.42,460.49,474.64,658.28,470.36,468.75,471.65,555.43,419.03,489.97,3,663,447.47,674.68,550.49,512.73,437.42,621.46,647.25,435.31,551.24,485.79,385.81,549.59,2,439.99,447.09,442.05,463.98,478.68,493.6,380.88,503.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.3,418.06,332.93,1,328.03,NA,NA,292.39,361.97
"349",1052090103,517.63,434.5,375.32,636.77,392.93,539.17,653.13,NA,NA,503.54,406.36,434.01,617.38,654.86,1,459.87,447.47,570.56,516.19,512.73,347.46,572.01,647.25,486.37,656.1,634.15,241.32,549.59,1,393.08,354.83,452.18,435.58,548.26,507.01,425.3,369.57,544.56,578.24,477.8,601.66,511.44,342.24,496.39,568.21,601.97,469.42,506.91,451.87,490.34,638.86,512.44,2,501.49,580.3,502.23,586.74,647.35,421.87,638.41,679.01,707.61,505.2,311.39,458.44,551.69,505.69,525.05,515.51,3,572.54,681.21,567.61,609.26,542.28
"350",1052090104,586.23,520.31,343.79,583.84,509.82,444.31,593.96,439.74,402.35,547.03,375.64,297.66,383.38,519.87,1,340.63,128.01,451.86,420.61,458.56,NA,310.27,405.74,654.75,397.09,398.66,628.95,549.59,2,499.55,500.15,486.89,499.86,503.32,485.33,655.23,504.55,368.26,511.46,514.52,429.31,492.97,389.48,496.39,417.5,512.43,405.21,399.37,474.61,610.54,432.87,357.44,3,386.86,276.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.09,395.31,378.99,1,429.79,399.33,463.86,448.17,358.63
"351",1052090105,517.63,434.5,408.57,431.38,421.03,413.16,390.08,439.74,383.63,330.32,415.33,457.44,353.26,392.83,1,418.22,372.19,338.85,375.8,356.38,557.25,417.46,327.69,308.05,473.11,339.38,455.17,549.59,1,399.74,426.37,362.55,496.98,511.16,484.78,513.39,649.11,544.56,511.46,374.58,452.07,530.27,460.4,423.8,513.41,512.43,405.21,569.01,451.87,522.09,555.21,415.24,1,532.6,609.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.71,600.3,625.95,4,550.26,616.44,414.18,550.68,502.09
"352",1052090106,568.19,621.79,455.65,628.8,544.19,707.23,653.13,658.28,665.4,693.47,585.09,527.65,682.82,654.86,2,663,372.19,674.68,659.91,507.14,511.13,572.01,647.25,486.37,601.61,574.26,601.77,549.59,1,429.7,454.88,396.34,515.52,434.56,462.02,391.77,447.67,447.75,425.88,514.52,500.77,492.97,420.46,423.8,465.17,397.71,405.21,481.84,500.03,552.52,479.14,395.52,3,449.95,564.62,398.41,366.71,468.16,356.24,520.14,365.49,420.05,627.39,512.47,574.73,551.69,415.58,446.68,411.66,1,461.5,468.34,565.11,519.22,459.02
"353",1052090107,586.23,621.79,481.05,636.77,691.82,650.77,646.89,658.28,665.4,693.47,710.87,680.87,682.82,654.86,3,663,586.47,NA,NA,NA,472.34,NA,NA,NA,NA,NA,NA,NA,1,409.16,407.68,441.06,407.64,469.75,417.13,250.31,490.85,594.11,578.24,559.16,526.86,530.27,460.4,460.85,449.47,601.97,495.98,569.01,525.08,582.32,555.21,549.36,3,569.91,538.63,480.1,548.93,497.55,482.74,595.82,496.15,472.91,627.39,512.47,552.71,551.69,505.69,548.86,546.33,3,464.73,551.74,304.66,471.69,457.96
"354",1052090108,387.73,458.77,428.03,441.04,509.82,365.25,504.06,457.13,453,468.75,440.26,503.13,419.03,392.83,2,438.11,526.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,403.14,414.62,347.72,375.96,527.94,397.51,534.85,385.2,594.11,511.46,514.52,500.77,592.64,590.99,423.8,548.67,512.43,590.58,569.01,500.03,457.05,515.57,458.32,3,618.67,601.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.39,583.15,577.67,3,611.2,580.9,565.06,601.02,561.28
"355",1052090109,418.47,411.95,663.73,636.77,544.19,566.63,504.06,346.14,534.49,503.54,710.87,680.87,456.94,438.57,4,514.42,578.18,NA,NA,NA,641.74,NA,NA,NA,NA,NA,NA,NA,1,393.08,417.7,374.25,394.44,413.97,348.4,380.88,390.64,594.11,657.93,620.76,552.47,388.39,544.52,496.39,513.41,512.43,677,569.01,668.11,552.52,566.24,549.36,4,427.65,449.77,480.1,635.19,468.16,449.35,595.82,547.54,472.91,384.45,631.85,458.44,551.69,663.23,592.47,608.16,4,558.71,464.6,503.3,448.55,522.19
"356",1052090110,517.63,567.66,451.28,506.95,478.61,444.31,653.13,521.41,402.35,356.62,406.36,555.43,304.17,519.87,2,438.11,447.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,432.62,439.36,435.14,435.58,470.83,447.18,425.3,369.57,544.56,578.24,559.16,526.86,570.14,636.29,529.45,589.88,512.43,590.58,613.68,627.57,552.52,566.24,549.36,3,532.6,601.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.57,600.3,554.31,3,467.29,451.42,567.61,451.28,516.05
"357",1052090111,586.23,621.79,474.54,636.77,691.82,628.3,593.96,658.28,611.11,611.31,569.42,680.87,617.38,654.86,2,514.42,372.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,447.08,437.09,489.4,460.49,330.92,418.94,504.57,425.35,493.7,480.29,684.68,500.77,492.97,590.99,620.15,513.41,512.43,524.8,613.68,500.03,610.54,534.71,512.44,NA,532.6,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.29,673.74,652.54,4,696.8,608.73,702.33,664.52,657.71
"358",1052090112,586.23,621.79,663.73,636.77,584.42,650.77,653.13,658.28,665.4,611.31,604.11,589.16,682.82,654.86,4,604.39,372.19,NA,NA,NA,490.47,NA,NA,NA,NA,NA,NA,NA,1,385.68,362.99,428.44,449.94,511.16,436.68,513.39,508.17,493.7,480.29,477.8,552.47,492.97,503.49,529.45,513.41,512.43,495.98,459.09,527.49,457.05,470.11,458.32,2,449.95,616.53,398.41,418.31,534.92,421.87,452.18,397.92,374.65,430.43,494.36,574.73,523.38,470.31,503.04,530.72,3,639.63,576.13,519.44,571.88,649.37
"359",1052090113,361.96,411.95,391.34,423.55,509.82,365.25,428.4,412.05,470.36,383.05,504.53,527.65,419.03,463.26,1,380.61,630.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,432.62,450.38,407.07,402.84,457.29,430.12,391.77,405.08,594.11,617.92,684.68,552.47,492.97,590.99,529.45,548.67,397.71,677,535.26,668.11,522.09,566.24,549.36,NA,501.49,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.14,611.4,602.14,4,538.69,586.56,468.67,539.28,553.82
"360",1052090114,361.96,411.95,428.03,481.7,478.61,495.86,474.64,521.41,534.49,503.54,448.18,457.44,346.65,371.04,2,459.87,372.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,391.66,361.27,442.05,520.13,469.75,490.43,369.78,490.85,493.7,347.12,477.8,429.31,492.97,460.4,460.85,496.96,512.43,469.42,399.37,451.87,490.34,497.19,512.44,2,449.95,601.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470.9,544.36,519.33,3,541.91,520.34,525.72,604.46,482.29
"361",1052090115,397.33,532.32,484.04,469.86,NA,512.85,321.9,520.7,525.27,518.96,541.04,536.1,503.63,479.01,3,567.07,600.85,416.43,329.53,474.25,652.96,507.72,422.19,383.89,548.68,369.54,NA,549.59,1,367.88,379.42,374.25,279.63,375.05,261.11,534.85,360.61,594.11,425.88,620.76,662.42,694.1,544.52,677.79,645.14,601.97,677,506.91,474.61,490.34,497.19,512.44,4,669.69,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.69,470.39,479.89,2,611.2,556.41,702.33,560.95,657.71
"362",1052090116,418.47,273.45,451.28,583.84,584.42,495.86,474.64,346.14,509.9,383.05,448.18,378.99,304.17,463.26,2,317.01,496.07,371.33,375.8,395.22,NA,527.18,382.56,486.37,551.24,574.26,425.03,371.68,2,470.86,480.72,461.34,477.45,478.68,506.65,507.94,427.7,594.11,480.29,514.52,500.77,530.27,503.49,590.92,513.41,512.43,633.71,459.09,556.51,347.93,488.15,512.44,3,501.49,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.87,584.32,527.94,3,469.27,436.41,503.3,366.68,451.19
"363",1052090117,586.23,434.5,522.64,481.7,449.28,365.25,653.13,457.13,453,468.75,432.2,457.44,401.13,371.04,3,438.11,270,451.86,550.49,458.56,547.65,465.42,647.25,654.75,656.1,634.15,530.95,549.59,2,443.9,462.38,417.75,568,548.26,538.16,507.18,525.62,NA,NA,354.42,289.76,371.19,296.8,343.73,341.85,601.97,495.98,NA,NA,NA,NA,NA,1,501.49,568.58,362.62,399.37,364.79,449.35,368.06,453.63,374.65,430.43,624.69,399.67,386.8,385.09,407.85,395.89,1,423.16,546.88,481.47,479.89,391.54
"364",1052090117,586.23,434.5,522.64,481.7,449.28,365.25,653.13,457.13,453,468.75,432.2,457.44,401.13,371.04,3,438.11,270,451.86,550.49,458.56,547.65,465.42,647.25,654.75,656.1,634.15,530.95,549.59,2,443.9,462.38,417.75,568,548.26,538.16,507.18,525.62,NA,NA,354.42,289.76,371.19,296.8,343.73,341.85,601.97,495.98,NA,NA,NA,NA,NA,1,501.49,568.58,362.62,399.37,364.79,449.35,368.06,453.63,374.65,430.43,624.69,399.67,386.8,385.09,407.85,395.89,1,423.16,546.88,481.47,479.89,391.54
"365",1052090118,418.47,621.79,522.64,583.84,637.07,566.63,541.37,475.74,565.71,611.31,533.02,555.43,331.17,602.75,3,514.42,578.18,511.58,516.19,512.73,532.01,621.46,511.67,654.75,656.1,634.15,593.38,549.59,1,381.03,379.42,402.97,460.49,330.92,440.93,443.18,578.27,403.4,480.29,477.8,552.47,456.97,544.52,496.39,513.41,601.97,633.71,535.26,527.49,490.34,469.98,435.97,2,569.91,538.63,549.3,516.49,647.35,482.74,554.58,474.19,472.91,430.43,NA,550.39,551.69,575.04,512.16,518.12,3,611.2,608.73,565.06,579.85,606.41
"366",1052090119,586.23,621.79,663.73,441.04,509.82,539.17,474.64,601.18,383.63,410.06,479.58,378.99,501.75,654.86,4,604.39,496.07,NA,NA,NA,452.74,NA,NA,NA,NA,NA,NA,NA,1,420.04,421.77,435.14,541.19,602.05,562.64,565.89,649.11,493.7,480.29,559.16,452.07,511.44,636.29,460.85,530.55,397.71,495.98,506.91,500.03,384.25,479.14,458.32,3,406.83,449.77,502.23,548.93,588.3,398.01,595.82,453.63,503.97,505.2,427.42,430.75,551.69,613.14,666.52,643.72,4,602.09,576.13,519.44,571.88,601.33
"367",1052090120,239.54,313.51,408.57,460.17,483.6,397.64,428.4,387.97,246.43,438.27,406.36,297.66,419.03,489.97,1,604.39,270,435.74,450.09,512.73,457.45,572.01,511.67,435.31,473.11,435,519.31,549.59,2,439.99,465.82,391.76,504.77,513.73,498.28,593.21,532.7,594.11,544.23,419.44,429.31,549.67,636.29,496.39,496.96,397.71,555.81,481.84,668.11,552.52,506.32,483.25,2,532.6,276.36,525.23,586.74,401.31,376.43,520.14,626.76,583.73,627.39,413.2,430.75,551.69,623.31,583.15,582.95,3,574.64,586.56,565.11,582.12,553.82
"368",1052090121,539.2,486.39,481.05,583.84,449.28,413.16,449.98,387.97,489.02,356.62,415.33,480.13,346.65,489.97,3,438.11,447.47,511.58,468.2,603.79,472.34,395.89,486.41,523.15,397.09,634.15,548.03,549.59,2,485.34,527.07,374.25,355.58,469.75,393.31,250.31,490.85,594.11,511.46,419.44,452.07,570.14,544.52,423.8,496.96,397.71,495.98,569.01,500.03,490.34,515.57,512.44,2,449.95,538.63,502.23,516.49,534.92,421.87,638.41,474.19,374.65,627.39,440.48,516.4,551.69,480.23,536.64,542.4,3,520.17,551.74,525.72,471.69,603.85
"369",1052090122,586.23,621.79,522.64,506.95,544.19,601.41,653.13,658.28,665.4,468.75,710.87,633.98,682.82,555.37,3,551.98,372.19,NA,NA,NA,507.48,NA,NA,NA,NA,NA,NA,NA,3,564.66,583.44,540.31,694.53,692.04,689.58,534.85,666.54,493.7,480.29,446.41,577.04,474.8,503.49,590.92,548.67,512.43,495.98,481.84,500.03,522.09,515.57,512.44,2,501.49,591.88,480.1,399.37,534.92,592.08,520.14,496.15,472.91,505.2,529.33,552.71,551.69,519.75,557.39,527.94,3,668.09,647.56,702.33,664.52,606.41
"370",1052090123,517.63,486.39,522.64,481.7,544.19,444.31,593.96,346.14,611.11,468.75,555.92,480.13,501.75,519.87,3,604.39,496.07,NA,NA,NA,490.47,NA,NA,NA,NA,NA,NA,NA,2,460.81,483.92,417.75,656.96,553.06,679.05,507.94,503.14,403.4,511.46,514.52,526.86,474.8,460.4,620.15,513.41,512.43,495.98,481.84,500.03,552.52,497.19,458.32,3,474.33,564.62,417.76,382.23,647.35,336.77,452.18,520.18,420.05,505.2,512.47,574.73,551.69,604.29,673.74,663.65,4,546.4,464.6,503.3,448.55,522.19
"371",1052090124,586.23,621.79,663.73,636.77,691.82,707.23,653.13,658.28,665.4,611.31,710.87,680.87,682.82,654.86,4,663,526.81,674.68,516.19,670.61,NA,621.46,647.25,486.37,601.61,625.48,548.03,549.59,2,515.22,518.52,498.28,568,548.26,556.22,507.18,656.69,403.4,451.92,477.8,356.83,530.27,503.49,343.73,417.5,287.67,424.42,481.84,474.61,347.93,461.02,603.09,2,427.65,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.08,425.63,411.66,1,404.57,374.84,481.47,436.29,469.2
"372",1052090124,586.23,621.79,663.73,636.77,691.82,707.23,653.13,658.28,665.4,611.31,710.87,680.87,682.82,654.86,4,663,526.81,674.68,516.19,670.61,NA,621.46,647.25,486.37,601.61,625.48,548.03,549.59,2,515.22,518.52,498.28,568,548.26,556.22,507.18,656.69,403.4,451.92,477.8,356.83,530.27,503.49,343.73,417.5,287.67,424.42,481.84,474.61,347.93,461.02,603.09,2,427.65,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.08,425.63,411.66,1,404.57,374.84,481.47,436.29,469.2
"373",1052090125,586.23,567.66,451.28,636.77,637.07,601.41,474.64,658.28,611.11,330.32,533.02,589.16,456.94,555.37,2,663,270,537.75,659.91,670.61,484.82,621.46,647.25,654.75,551.24,574.26,455.17,549.59,2,475.04,480.72,448.01,460.49,621.53,497.92,655.23,618.6,368.26,311.09,620.76,500.77,619.15,503.49,560.57,496.96,512.43,633.71,506.91,556.51,347.93,330.63,549.36,4,501.49,449.77,502.23,462.3,468.16,449.35,486.54,453.63,503.97,505.2,474.6,552.71,386.8,431.85,397.03,403.46,1,562.26,531.3,702.33,542.78,561.28
"374",1052090126,418.47,434.5,481.05,538.65,544.19,516.1,449.98,658.28,362.09,468.75,441.18,480.13,437.47,555.37,3,663,372.19,674.68,436.92,466.07,472.865,572.01,591.48,486.37,580.25,634.15,594.2,549.59,1,390.08,414.62,362.55,410.33,436.63,398.43,385.35,326.02,594.11,544.23,395.88,601.66,654.64,636.29,750.43,568.21,601.97,524.8,569.01,668.11,582.32,577.99,415.24,1,669.69,535.72,603.06,586.74,588.3,667.44,595.82,580.83,472.91,579.75,529.33,574.73,551.69,662.84,583.15,619.62,4,639.63,616.44,624.7,636.55,601.33
"375",1052090127,458.53,486.39,588.3,636.77,509.82,495.86,653.13,521.41,453,547.03,456.01,340.06,529.65,555.37,4,514.42,372.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,539.17,531.06,577.53,504.77,657.76,564.7,593.21,569.85,403.4,451.92,620.76,662.42,511.44,590.99,677.79,614.8,601.97,633.71,506.91,668.11,457.05,470.11,458.32,4,618.67,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.23,436.07,428.45,2,498.28,468.34,468.67,480.65,526.55
"376",1052090128,586.23,520.31,481.05,423.55,421.03,566.63,653.13,496.59,665.4,383.05,628.91,527.65,478.05,602.75,3,418.22,683.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,521.76,510.01,540.31,555.4,579.43,549.04,513.74,569.85,447.75,544.23,514.52,552.47,492.97,636.29,560.57,548.67,601.97,495.98,506.91,500.03,552.52,497.19,603.09,3,569.91,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.5,395.31,378.99,1,482.29,447.76,525.72,501.18,482.29
"377",1052090129,586.23,567.66,522.64,636.77,443.58,566.63,593.96,346.14,565.71,468.75,456.01,434.01,501.75,555.37,3,514.42,372.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,480.97,483.92,489.4,469.78,567.14,515.36,534.85,424.16,493.7,511.46,477.8,526.86,456.97,460.4,529.45,496.96,512.43,495.98,506.91,527.49,522.09,506.32,512.44,2,532.6,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.3,418.06,332.93,1,551.88,531.3,565.06,542.78,528.33
"378",1052090130,387.73,486.39,481.05,636.77,637.07,707.23,474.64,457.13,419.61,438.27,463.82,434.01,401.13,654.86,3,551.98,372.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,496.28,531.06,428.44,598.82,627.76,555.21,380.88,503.14,341.67,425.88,684.68,526.86,694.1,636.29,496.39,449.47,512.43,261.94,459.09,413.04,422.62,445.34,415.24,NA,474.33,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.12,425.63,391.43,1,364.67,326.71,195.97,323.48,262.04
"379",1052090131,586.23,567.66,663.73,636.77,691.82,707.23,593.96,457.13,565.71,547.03,533.02,589.16,501.75,654.86,4,418.22,447.47,NA,NA,NA,523.64,NA,NA,NA,NA,NA,NA,NA,2,439.16,434.49,468.08,421.33,548.26,436.93,635.52,369.57,493.7,511.46,446.41,500.77,492.97,460.4,496.39,480.94,512.43,495.98,481.84,500.03,552.52,479.14,395.52,2,474.33,276.36,525.23,382.23,588.3,336.77,420.07,453.63,374.65,505.2,545.24,363.33,551.69,567.63,611.4,585.33,3,467.29,546.88,295.22,479.89,492.25
"380",1052090132,586.23,621.79,588.3,441.04,584.42,601.41,653.13,553.55,470.36,383.05,555.92,555.43,419.03,654.86,4,514.42,548.15,NA,NA,NA,583.32,NA,NA,NA,NA,NA,NA,NA,2,508.95,502.55,514.05,478.59,503.32,546.34,606.34,649.57,594.11,511.46,559.16,552.47,694.1,460.4,496.39,480.94,601.97,524.8,506.91,527.49,490.34,525.01,483.25,3,501.49,449.77,574.89,635.19,534.92,398.01,638.41,626.76,583.73,430.43,537.39,668.84,551.69,405.7,407.52,402.45,1,513.69,475.79,463.86,448.17,528.33
"381",1052090133,316.53,367.33,428.03,460.17,449.28,365.25,352.58,422.83,362.09,468.75,313.57,297.66,437.47,371.04,2,484.71,496.07,407.35,516.19,415.15,NA,417.46,465.61,458.46,473.11,353.85,548.03,549.59,2,474.59,492.26,452.18,496.98,692.78,529.38,565.89,649.11,594.11,617.92,620.76,475.7,619.15,503.49,496.39,513.41,601.97,633.71,481.84,588.32,610.54,590.68,549.36,4,474.33,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.14,611.4,643.72,4,510.42,548.16,519.44,500.85,502.09
"382",1052090134,586.23,621.79,588.3,636.77,584.42,707.23,653.13,658.28,665.4,503.54,710.87,633.98,565.14,654.86,4,663,372.19,674.68,659.91,603.79,406.48,621.46,647.25,643.23,601.61,634.15,455.17,549.59,3,599.19,583.44,607.76,587.89,561.9,591.56,497.67,569.85,403.4,400.91,559.16,429.31,439.49,460.4,460.85,433.65,512.43,469.42,438.1,451.87,490.34,412.71,458.32,3,386.86,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.47,384.32,372.24,1,461.5,495.88,565.11,480.65,459.02
"383",1052090135,517.63,621.79,451.28,393.06,449.28,477.53,449.98,NA,461.57,410.06,479.58,408.58,501.75,438.57,2,663,564.56,489.27,600.37,448.92,523.64,465.42,560.38,486.37,656.1,522.2,492.26,371.68,2,454,474.88,417.75,460.62,552.93,500.92,369.78,532.7,594.11,544.23,514.52,526.86,492.97,590.99,529.45,614.8,512.43,555.81,535.26,527.49,582.32,590.68,549.36,3,449.95,601.28,574.89,548.93,534.92,482.74,638.41,626.76,503.97,579.75,503.59,458.44,551.69,577.07,600.3,642.75,4,530.7,641.69,525.72,517.64,532.94
"384",1052090136,586.23,486.39,451.28,481.7,691.82,601.41,474.64,NA,NA,383.05,585.09,589.16,529.65,519.87,2,459.87,447.47,617.78,659.91,549.6,539.91,621.46,511.67,654.75,551.24,634.15,417.41,371.68,2,467.02,492.26,428.44,534.7,422.69,489.75,534.85,475.48,594.11,311.09,395.88,552.47,439.49,460.4,560.57,480.94,601.97,555.81,380.44,527.49,347.93,451.82,415.24,1,618.67,535.72,480.1,516.49,588.3,449.35,595.82,496.15,539.91,384.45,521.04,318.18,386.8,575.04,540.55,530.72,3,626.96,608.73,702.33,627.24,561.28
